id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1020294221138217176,Home in Denver · ★New · 2 bedrooms · 2 beds · 1 bath,18266033,Theresa,,North Park Hill,39.754521896475,-104.90920291534424,Entire home/apt,100,30,0,,,1,269,0,
48623326,Guest suite in Denver · ★4.75 · 1 bedroom · 1 private bath,83636576,Douglas,,Cory - Merrill,39.69592,-104.95709,Private room,95,30,4,2021-09-18,0.12,1,88,0,
958688003829071722,Rental unit in Denver · ★4.93 · 2 bedrooms · 2 beds · 2 baths,532030286,Kylen,,Union Station,39.75496972553648,-105.00171655714723,Entire home/apt,386,1,15,2023-11-17,3.41,1,255,15,2023-BFN-0016305
886252672254756595,Home in Denver · ★4.0 · 4 bedrooms · 7 beds · 3 baths,11399180,Andrew,,Regis,39.79067430180764,-105.04149845098037,Entire home/apt,329,3,3,2023-07-24,0.50,1,17,3,2023-BFN-0020983
24043228,Tiny home in Denver · ★4.95 · 1 bedroom · 1 bed · 1 bath,127274903,Jennifer,,Berkeley,39.77339,-105.04809,Entire home/apt,105,30,428,2023-12-12,6.22,1,78,7,2018-BFN-0001876
6373869,Townhouse in Denver · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,33215141,Ryan,,Capitol Hill,39.73487,-104.98141,Private room,83,1,294,2023-11-16,2.80,2,0,44,2016-BFN-0008280
639832274091197024,Condo in Denver · ★4.84 · 2 bedrooms · 2 beds · 1 bath,439006626,Jill,,Congress Park,39.73776,-104.9564,Entire home/apt,163,3,55,2023-10-03,2.95,1,266,29,2022-BFN-0006534
37181275,Townhouse in Denver · ★5.0 · 2 bedrooms · 3 beds · 2.5 baths,1275081,Shawn,,West Colfax,39.7354,-105.04831,Entire home/apt,203,5,16,2023-12-18,0.45,1,169,8,2023-BFN-0031043
43070482,Rental unit in Denver · ★4.80 · 1 bedroom · 1 bed · 1 bath,342837213,Lauren And Matt,,Berkeley,39.77665,-105.04495,Entire home/apt,89,1,163,2023-12-08,3.66,5,314,45,2019-BFN-0011301
26415492,Loft in Denver · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,9447036,Zach,,CBD,39.74571,-104.99203,Entire home/apt,216,2,236,2023-11-29,3.57,5,144,39,2022-BFN-0016801
1034914626789868655,Rental unit in Denver · ★4.33 · Studio · 1 bed · 1 private bath,445116732,Marie,,Union Station,39.75025,-104.99875,Private room,111,1,3,2023-12-25,3,8,364,3,2018-BFN-0002789
607809014381412084,Guest suite in Denver · ★4.89 · 1 bedroom · 2 beds · 1 bath,204838552,Joe,,Barnum,39.72458,-105.0385,Entire home/apt,79,1,79,2023-11-15,3.98,1,141,47,2022-BFN-0003649
861713316149651018,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,41909570,Brooke,,Sloan Lake,39.7549,-105.0503,Entire home/apt,90,29,2,2023-08-28,0.34,2,249,2,
5010213,Rental unit in Denver · ★4.83 · 1 bedroom · 2 beds · 1 bath,4252297,Andrea,,Union Station,39.75351,-105.0037,Entire home/apt,122,29,152,2023-04-08,1.42,1,179,1,
586058239346422067,Condo in Denver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,134219,Adrienne,,Union Station,39.756542786485845,-105.00314543714391,Entire home/apt,165,30,4,2023-06-10,0.22,1,301,2,
791263944272519579,Home in Denver · 5 bedrooms · 5 beds · 4.5 baths,373671811,Nancy,,Belcaro,39.70386038246502,-104.95300632173873,Entire home/apt,650,30,1,2023-09-03,0.25,1,238,1,
671724604819441764,Rental unit in Denver · ★4.29 · 2 bedrooms · 3 beds · 1 bath,380569568,Robert,,Lincoln Park,39.73235,-105.00101,Entire home/apt,95,2,14,2023-09-30,0.81,7,360,7,2022-BFN-0008014
720380344520529601,Home in Denver · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,6571345,Clare,,Sloan Lake,39.7526582,-105.0325233,Entire home/apt,135,29,5,2023-08-28,0.38,1,347,4,
10341836,Condo in Denver · Studio · 3 beds · 1 bath,53224133,Karrie,,CBD,39.74726,-104.99636,Entire home/apt,130,30,0,,,1,204,0,
31625086,Home in Denver · ★4.78 · 1 bedroom · 1 bed · 1 bath,28939848,Christina,,Regis,39.78593,-105.03195,Entire home/apt,78,2,265,2023-12-22,4.64,1,264,59,2019-BFN-0000752
54248070,Townhouse in Denver · ★4.89 · 1 bedroom · 1 bed · 1 bath,246283548,Chloe,,Washington Park West,39.70518031136529,-104.98568327749231,Entire home/apt,120,1,18,2023-07-12,0.76,1,203,9,2021-BFN-0009872
6954236,Home in Denver · ★4.86 · 4 bedrooms · 6 beds · 2.5 baths,36460088,Jared,,Stapleton,39.75684,-104.85525,Entire home/apt,265,29,122,2022-12-31,1.18,3,365,1,2019-BFN-0008112
1000807958490571278,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,445697747,Tim,,CBD,39.743973788975374,-104.99660896436649,Entire home/apt,196,30,0,,,23,299,0,
660031456779773624,Townhouse in Denver · ★4.83 · 2 bedrooms · 2 beds · 1 bath,119505783,Shaquan,,West Highland,39.76493,-105.05226,Entire home/apt,134,2,65,2023-12-11,3.60,2,0,46,
898753754720196796,Home in Denver · ★4.77 · 3 bedrooms · 3 beds · 1 bath,302773574,Giselle,,Mar Lee,39.68973,-105.04844,Entire home/apt,129,2,21,2023-12-26,3.01,1,0,21,2023-BFN-0006109
786961418297961819,Condo in Littleton · ★5.0 · 2 bedrooms · 3 beds · 2 baths,484252882,Alec,,Marston,39.62658800200224,-105.09596358511129,Entire home/apt,128,30,3,2023-06-11,0.27,1,0,3,
4766503,Guest suite in Denver · ★4.94 · Studio · 2 beds · 1 bath,23195393,Laurel And Paul,,Bear Valley,39.65778,-105.06633,Entire home/apt,75,7,311,2023-12-20,2.90,1,0,19,2019-BFN-0011694
932726720423526417,Home in Denver · ★4.86 · 2 bedrooms · 2 beds · 1 bath,77082172,Benjamin,,East Colfax,39.7411019,-104.8897221,Entire home/apt,119,2,6,2023-10-21,1.36,1,0,6,2023-BFN-0025065
47136536,Condo in Denver · 2 bedrooms · 2 beds · 2 baths,40540962,Matt,,Highland,39.75721,-105.01206,Entire home/apt,219,29,1,2022-07-12,0.06,1,326,0,
4638352,Guest suite in Denver · ★4.92 · 1 bedroom · 1 bed · 1 bath,11850286,Portia,,West Highland,39.76902,-105.04846,Entire home/apt,97,2,470,2023-12-10,4.38,1,0,61,2016-BFN-0007165
41451474,Rental unit in Denver · ★4.58 · Studio · 1 bed · 1 bath,219524979,Sonder (Denver),,Highland,39.7611,-105.01438,Entire home/apt,161,2,920,2023-12-14,19.83,13,0,254,2019-BFN-0010054
732015471331014197,Guest suite in Denver · ★4.91 · 2 bedrooms · 2 beds · 1 bath,448995326,Noah,,University,39.68254,-104.97126,Entire home/apt,118,29,44,2023-11-26,3.14,1,0,42,2022-BFN-0011857
11338921,Loft in Denver · ★4.84 · 1 bedroom · 2 beds · 1 bath,52363049,Michelle,,Five Points,39.75371,-104.98873,Entire home/apt,143,2,524,2023-12-24,5.49,1,0,37,2021-BFN-0003210
33688230,Townhouse in Denver · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,21524534,Brian,,West Colfax,39.74364,-105.03069,Entire home/apt,,2,16,2023-10-23,0.28,1,0,5,2022-BFN-0007655
21205774,Home in Denver · ★4.93 · 1 bedroom · 1 bed · 1 bath,24149592,Jacob,,Berkeley,39.77069,-105.04182,Entire home/apt,127,2,133,2023-11-20,1.84,2,0,46,2021-BFN-0000445
653784066194317013,Home in Denver · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,2619306,Zack,,West Colfax,39.73799,-105.05093,Entire home/apt,250,1,10,2023-11-13,0.65,58,0,5,2021-BFN-0006653
32428070,Townhouse in Denver · ★4.93 · 1 bedroom · 2 beds · 1.5 baths,243563671,Sam & Perri,,Highland,39.76199,-105.0242,Entire home/apt,95,30,99,2020-12-21,1.83,1,101,0,
948074655402951224,Home in Denver · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,15104166,Kendra,,Lincoln Park,39.727435463453695,-104.99677490748586,Entire home/apt,101,1,12,2023-12-14,2.48,3,0,12,2023-BFN-0021436
49809657,Home in Denver · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,11999984,Matthew,,West Highland,39.75993728637695,-105.037841796875,Entire home/apt,262,3,31,2023-12-17,1.01,1,0,11,2021-BFN-0003205
29130386,Guesthouse in Denver · ★4.95 · 1 bedroom · 1 bed · 1 bath,219520656,Stetson & Megan,,Clayton,39.76314,-104.95737,Entire home/apt,85,1,301,2023-12-16,4.81,1,56,40,2023-BFN-0039721
626071549910127306,Home in Denver · ★4.94 · 2 bedrooms · 2 beds · 2 baths,41195268,Kassidy,,Skyland,39.7564,-104.94191,Entire home/apt,175,2,98,2023-12-24,5.03,2,0,63,2022-BFN-0004033
42503979,Rental unit in Denver · ★4.96 · 3 bedrooms · 3 beds · 3 baths,12645276,Damon,,Athmar Park,39.7025,-105.01892,Entire home/apt,240,1,26,2023-12-25,3.70,4,312,26,2023-BFN-0011046
844249695664278080,Home in Denver · ★4.75 · 1 bedroom · 1 bed · 1 private bath,14126753,Kim And Ben Homes With Hospitality,,Mar Lee,39.68535545722715,-105.04354781850527,Private room,49,29,4,2023-09-08,0.49,29,340,4,
867825511340535743,Townhouse in Denver · 1 bedroom · 1 bed · 1.5 baths,32790671,Holly,,Windsor,39.7013832927827,-104.89058844745159,Private room,60,15,1,2023-08-03,0.20,3,5,1,2023-BFN-0008750
48348488,Guesthouse in Denver · ★4.83 · Studio · 1 bed · 1 bath,5539480,Andrea,,Clayton,39.76765,-104.9551,Entire home/apt,69,2,59,2022-01-02,1.73,1,80,0,2021-BFN-0001285
1040534921492372733,Home in Denver · ★New · 3 bedrooms · 5 beds · 1 bath,111491620,Albaleea,,Virginia Village,39.689880757110245,-104.91877762508416,Entire home/apt,165,1,1,2023-12-10,1,1,264,1,2023-BFN-0048649
25477926,Guest suite in Denver · ★4.95 · 2 bedrooms · 2 beds · 1 bath,192292964,Toby,,Speer,39.72605,-104.98151,Entire home/apt,149,3,129,2023-11-15,1.96,1,301,30,2018-BFN-0005272
836429235778417285,Home in Denver · 2 bedrooms · 2 beds · 1.5 baths,5121542,Shannon,,Capitol Hill,39.733697255234624,-104.97473132985783,Entire home/apt,110,29,0,,,1,176,0,
775250870048371276,Home in Denver · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,2619306,Zack,,Stapleton,39.793369930389346,-104.88503068942806,Entire home/apt,234,2,9,2023-09-21,0.76,58,27,9,2022-BFN-0017529
607183533608510310,Guest suite in Denver · ★4.82 · 2 bedrooms · 3 beds · 1 private bath,156118539,Ross,,Montbello,39.79658,-104.81475,Private room,80,3,61,2023-12-11,3.09,1,362,22,2022-BFN-0004445
35260124,Townhouse in Denver · ★4.90 · 2 bedrooms · 2 beds · 1 bath,302966573,Samuel,,Berkeley,39.77305,-105.05303,Entire home/apt,99,30,186,2022-08-07,3.35,3,53,0,2019-BFN-0004862
33297021,Townhouse in Denver · ★4.90 · 2 bedrooms · 1 bed · 1 private bath,250784506,Carlos,,Hampden South,39.63986,-104.88586,Private room,45,29,20,2021-02-01,0.35,2,241,0,
21712656,Condo in Denver · ★4.71 · 2 bedrooms · 2 beds · 1 bath,9691307,Gretchen & Jim,,Cheesman Park,39.73586822222081,-104.97272114447252,Entire home/apt,42635,29,21,2023-12-14,0.37,9,90,3,2019-BFN-0003692
45400129,Loft in Denver · ★4.84 · 2 bedrooms · 4 beds · 2 baths,365808978,RiNo Art,,Five Points,39.76586,-104.97893,Entire home/apt,195,2,129,2023-12-17,3.25,6,354,38,2021-BFN-0001465
24746875,Home in Denver · ★4.93 · 2 bedrooms · 2 beds · 1 bath,40976829,Zach,,Clayton,39.76634,-104.95386,Entire home/apt,140,2,486,2023-12-27,7.10,1,148,83,2018-BFN-0002000
704913214701918756,Cottage in Denver · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,359705891,Aimee,,University,39.6708827,-104.9720392,Entire home/apt,206,2,8,2023-09-10,0.59,1,52,6,2022-BFN-0007457
48195558,Home in Denver · ★4.91 · 2 bedrooms · 3 beds · 1 bath,124761061,Nicole,,Harvey Park South,39.66003,-105.053,Entire home/apt,122,1,239,2023-12-06,6.91,1,123,68,2021-BFN-0000778
53221041,Home in Denver · ★4.88 · 2 bedrooms · 2 beds · 1 private bath,430882573,Genanaw,,Gateway - Green Valley Ranch,39.79478,-104.77569,Private room,80,29,8,2023-11-05,0.33,1,365,6,2021-BFN-0009061
942892067624074008,Rental unit in Denver · 2 bedrooms · 3 beds · 1 bath,14129709,Mildred,,Goldsmith,39.67741756435625,-104.92186951278148,Entire home/apt,189,30,0,,,1,364,0,2022-BFN-0017211
944465360033641446,Condo in Denver · 2 bedrooms · 3 beds · 1 bath,88156830,Jenn,,DIA,39.80379,-104.76987,Entire home/apt,82,30,1,2023-12-25,1,2,335,1,
980593255163923769,Townhouse in Denver · 1 bedroom · 2 beds · 1 bath,367634166,Britney,,Cole,39.76776,-104.97256,Entire home/apt,95,29,1,2023-12-01,1,3,330,1,
52954830,Home in Denver · ★4.86 · 2 bedrooms · 2 beds · 1 bath,428713135,Bianca,,Athmar Park,39.69845,-105.02186,Entire home/apt,102,30,7,2023-12-13,0.28,1,193,3,
20812859,Rental unit in Denver · 1 bedroom · 1 bed · 1 private bath,51530543,Samson,,College View - South Platte,39.67703,-104.9991,Private room,500,29,1,2022-06-15,0.05,3,364,0,
44554461,Guest suite in Denver · ★4.79 · 2 bedrooms · 2 beds · 1 bath,19871094,Carly,,Baker,39.7226,-104.99471,Entire home/apt,95,1,387,2023-12-08,9.70,1,0,112,2020-BFN-0003969
838351012578080929,Rental unit in Denver · ★5.0 · 3 bedrooms · 4 beds · 3 baths,2619306,Zack,,Five Points,39.76530723511903,-104.9803999818556,Entire home/apt,464,1,25,2023-12-03,2.65,58,0,25,2023-BFN-0006174
975679464231784451,Home in Denver · ★New · 3 bedrooms · 4 beds · 2 baths,71725137,XandraLee,,Mar Lee,39.69023,-105.02592,Entire home/apt,237,2,0,,,2,49,0,2023-BFN-0025058
740711061692818651,Guest suite in Denver · ★4.93 · 1 bedroom · 1 bed · 1 bath,123230904,Laura,,Overland,39.67448359999999,-104.9914046,Entire home/apt,60,1,95,2023-12-25,8.96,1,311,95,2023-BFN-0004615
23596506,Home in Denver · ★4.84 · 2 bedrooms · 2 beds · 1 shared bath,156965671,Samson,,Gateway - Green Valley Ranch,39.77343,-104.74214,Private room,71,29,74,2023-05-02,1.05,1,365,1,2019-BFN-0010070
831966248357268833,Rental unit in Denver · ★5.0 · 1 bedroom · 1 bed · 1 bath,479520142,BlackPine,,Baker,39.71348226716907,-104.9921474714658,Entire home/apt,57,30,4,2023-12-18,0.45,76,345,4,
49518626,Guest suite in Denver · ★4.89 · Studio · 2 beds · 1 bath,92728431,Steph + Joe,,Harvey Park,39.6753,-105.04667,Entire home/apt,99,3,75,2023-10-30,2.42,1,0,21,2021-BFN-0002375
821842157667358370,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,393914982,Alexis,,Belcaro,39.71271628192659,-104.9506414309144,Entire home/apt,70,30,1,2023-11-10,0.60,1,332,1,
614490101589061732,Guest suite in Denver · ★4.94 · 2 bedrooms · 2 beds · 1 bath,456346215,Heather,,Valverde,39.716,-105.0234,Entire home/apt,117,2,95,2023-12-16,4.81,1,239,54,2022-BFN-0003708
34204214,Home in Denver · ★4.93 · 3 bedrooms · 3 beds · 2 baths,151394248,Evolve,,Harvey Park,39.67136,-105.0501,Entire home/apt,178,3,61,2023-10-16,1.08,4,297,7,2019-BFN-0002736
26165764,Guest suite in Denver · ★4.98 · 1 bedroom · 1 bed · 1 bath,196667037,Katia,,Gateway - Green Valley Ranch,39.79479,-104.79907,Entire home/apt,75,1,167,2023-12-11,2.49,2,0,31,2020-BFN-0000970
630870222652667575,Home in Denver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,10478180,Rob,,Globeville,39.78445,-104.98208,Entire home/apt,156,1,60,2023-12-26,3.14,1,68,22,2022-BFN-0002486
37015519,Guest suite in Denver · ★4.87 · 2 bedrooms · 2 beds · 1 bath,121135906,Amelia,,Clayton,39.76569,-104.95141,Entire home/apt,105,1,411,2023-12-13,7.73,1,173,68,2018-BFN-0008918
7091323,Guest suite in Denver · ★4.76 · 2 bedrooms · 3 beds · 1 bath,33601029,Joseph,,Washington Virginia Vale,39.70989,-104.91529,Entire home/apt,66,2,439,2023-12-19,4.32,1,178,52,2018-BFN-0009009
53683856,Home in Denver · ★4.96 · 5 bedrooms · 8 beds · 4 baths,418225677,Alexander,,Hampden South,39.6431,-104.90289,Entire home/apt,386,2,50,2023-11-05,2.44,1,0,36,2022-BFN-0001536
611077004753732470,Guesthouse in Denver · ★4.95 · 1 bedroom · 3 beds · 1 bath,81334595,Lindsay,,Clayton,39.7671765,-104.9496088,Entire home/apt,126,2,38,2023-10-29,2.13,1,29,25,2022-BFN-0002495
50613848,Home in Denver · ★4.94 · 4 bedrooms · 4 beds · 2 baths,259785526,Alicia,,Bear Valley,39.66325,-105.06068,Entire home/apt,389,3,16,2023-09-10,0.76,1,177,9,2020-BFN-0004372
669551476942177750,Home in Denver · ★4.89 · 3 bedrooms · 3 beds · 2 baths,349313297,Josh,,University Park,39.67339,-104.94288,Entire home/apt,167,3,60,2023-12-20,3.90,1,0,42,2022-BFN-0007921
42656807,Home in Denver · ★4.33 · 1 bedroom · 1 bed · 1.5 shared baths,219506731,Victorien,,Gateway - Green Valley Ranch,39.774,-104.76575,Private room,30,29,6,2022-01-07,0.15,16,365,0,2019-BFN-0000998
884136404261354850,Home in Denver · ★4.75 · 2 bedrooms · 2 beds · 2 baths,77722369,Holly,,Baker,39.72276176838338,-104.99755026336305,Entire home/apt,221,3,12,2023-11-27,2.35,1,47,12,2023-BFN-0006281
9032492,Guest suite in Denver · ★4.98 · Studio · 2 beds · 1 bath,31618681,Cheryl,,Stapleton,39.75373,-104.8956,Entire home/apt,142,2,248,2023-12-07,2.60,1,0,26,2017-BFN-0001358
50782268,Home in Denver · ★5.0 · 3 bedrooms · 7 beds · 2 baths,410417854,Austin,,West Colfax,39.73627,-105.0381,Entire home/apt,330,29,9,2023-08-18,0.32,4,250,2,
27545807,Townhouse in Denver · ★4.82 · 1 bedroom · 2 beds · 1 bath,207800746,Cole,,Berkeley,39.77391,-105.04843,Entire home/apt,129,30,11,2023-05-31,0.17,3,365,1,
954970435823534737,Home in Denver · ★5.0 · 1 bedroom · 1 bed · 1 bath,151467350,Katya,,Jefferson Park,39.7501278,-105.0239397,Private room,189,1,7,2023-10-23,1.88,1,259,7,2023-BFN-0025172
802981786427542912,Rental unit in Denver · ★4.60 · 2 bedrooms · 2 beds · 1 bath,479520142,BlackPine,,Cherry Creek,39.71895912510826,-104.94189614383566,Entire home/apt,83,30,5,2023-10-31,0.48,76,26,5,
567043904496150324,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Cherry Creek,39.7159592,-104.9468567,Entire home/apt,178,31,0,,,55,0,0,
27722990,Guesthouse in Denver · ★4.96 · 2 bedrooms · 3 beds · 1 bath,209297769,Tahvory And Billy,,South Park Hill,39.74402,-104.93927,Entire home/apt,163,1,334,2023-11-24,5.23,1,0,72,2017-BFN-0008469
29439058,Condo in Denver · ★4.92 · 1 bedroom · 2 beds · 1 bath,30972487,Sabrina,,Speer,39.7145,-104.98128,Entire home/apt,101,29,25,2023-12-02,0.41,2,212,6,
765861551461257801,Rental unit in Denver · ★5.0 · 1 bedroom · 1 bed · 1 bath,486363187,Peter,,Congress Park,39.7355859705761,-104.95433740357021,Entire home/apt,60,3,48,2023-12-28,4.22,2,0,48,2023-BFN-0001869
2361919,Guest suite in Denver · ★4.67 · 1 bedroom · 1 bed · 1 bath,5811115,Annette,,Berkeley,39.7796,-105.03859,Entire home/apt,70,30,48,2023-08-06,0.40,4,179,5,
46081645,Guesthouse in Denver · ★4.98 · 1 bedroom · 2 beds · 1 bath,373482356,Amanda,,Berkeley,39.77915,-105.03496,Entire home/apt,132,3,172,2023-12-28,4.53,1,140,46,2020-BFN-0004106
1039487527995251480,Home in Lakewood · ★New · 2 bedrooms · 2 beds · 1 bath,108794794,Trae,,Villa Park,39.7346294574977,-105.05336581915479,Entire home/apt,119,1,0,,,1,270,0,
635436247784311353,Guesthouse in Denver · ★4.95 · 1 bedroom · 2 beds · 1 bath,4044876,Gentry,,Villa Park,39.73045,-105.03641,Entire home/apt,97,1,100,2023-12-28,5.50,1,69,73,2022-BFN-0005834
49092392,Townhouse in Denver · ★4.86 · 2 bedrooms · 2 beds · 1.5 baths,72286126,Danielle,,Jefferson Park,39.75593,-105.0236,Entire home/apt,221,2,44,2023-10-16,1.93,1,280,14,2021-BFN-0008140
807937886471942716,Rental unit in Denver · 2 bedrooms · 2 beds · 1 bath,380569568,Robert,,Washington Park West,39.696456384254674,-104.97340354371323,Entire home/apt,164,2,2,2023-10-22,0.18,7,147,2,2021-BFN-0003114
898529256499329446,Rental unit in Denver · ★4.96 · 1 bedroom · 1 bed · 1 bath,24326234,Christina,,Civic Center,39.73515,-104.98887,Entire home/apt,171,1,25,2023-11-16,3.57,29,294,25,2023-BFN-0005457
20227444,Guest suite in Denver · ★4.88 · 2 bedrooms · 2 beds · 1 bath,144123521,VenandMegan,,West Highland,39.76246,-105.04655,Entire home/apt,102,2,176,2023-11-05,2.28,1,146,11,2017-BFN-0005850
842752851920785923,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,479520142,BlackPine,,West Colfax,39.74127548411407,-105.0375796739132,Entire home/apt,78,30,1,2023-07-31,0.20,76,328,1,
932008404989142198,Home in Denver · 1 bedroom · 2 beds · 1 bath,380011152,Christina,,Baker,39.71159744238008,-104.98874355107546,Entire home/apt,120,1,2,2023-11-06,1.02,1,172,2,2023-BFN-0032201
918934862024292827,Bed and breakfast in Denver · 2 bedrooms · 2 beds · 1 bath,2619306,Zack,,City Park West,39.74420495805638,-104.9612597181468,Private room,57,30,0,,,58,91,0,
12972487,Rental unit in Denver · ★4.97 · 1 bedroom · 1 bed · 1 bath,71381744,Tonya,,Virginia Village,39.68303,-104.92659,Entire home/apt,94,2,356,2023-12-11,3.85,1,0,47,2022-BFN-0000459
2975710,Home in Denver · ★4.76 · 3 bedrooms · 4 beds · 2 baths,15178224,Jennifer,,West Highland,39.75936,-105.04792,Entire home/apt,133,30,33,2023-11-27,0.29,1,162,6,
51392048,Guesthouse in Denver · ★4.92 · 1 bedroom · 3 beds · 1 bath,94993952,Molly,,West Highland,39.75851,-105.02673,Entire home/apt,169,3,63,2023-11-26,2.40,2,173,22,2021-BFN-0007603
526927286177158129,Townhouse in Denver · 1 bedroom · 1 bed · 1 shared bath,9296454,Stephen,,Montclair,39.73619,-104.9194,Private room,38,30,0,,,1,358,0,
914577909901948091,Rental unit in Denver · 1 bedroom · 2 beds · 1 bath,460083844,Susan,,Union Station,39.7542552,-105.0008633,Entire home/apt,95,30,0,,,23,322,0,
998578589723934745,Hotel in Denver · 1 bedroom · 1 bed · 1 private bath,541113582,Limelight Hotel Denver,,Union Station,39.7525805,-105.002362,Private room,215,1,0,,,3,102,0,2016-BFN-0008693
631216236740273820,Rental unit in Denver · ★5.0 · Studio · 1 bed · 1 bath,8672659,Ben,,City Park,39.7421964,-104.9545373,Entire home/apt,102,30,6,2023-08-19,0.34,48,322,4,
1021323462132831246,Home in Denver · ★New · 3 bedrooms · 4 beds · 2.5 baths,34955862,Scott,,Whittier,39.752538,-104.9631665,Entire home/apt,205,3,0,,,43,262,0,2022-BFN-0022056
899109403536314903,Rental unit in Denver · ★4.87 · 1 bedroom · 1 bed · 1 bath,24326234,Christina,,Civic Center,39.735042715144324,-104.98786435820223,Entire home/apt,158,1,15,2023-11-04,2.15,29,309,15,2023-BFN-0005457
53218995,Condo in Denver · ★4.96 · 1 bedroom · 1 bed · 1 bath,15477,Kirby,,Cheesman Park,39.738,-104.96937,Entire home/apt,149,29,50,2023-11-18,2.18,1,31,3,2022-BFN-0000782
1008776468485140499,Rental unit in Denver · ★New · 1 bedroom · 1 bed · 1 bath,511293215,Newton Street,,West Colfax,39.73706107270383,-105.0360399790942,Entire home/apt,52,29,0,,,3,134,0,
38257752,Home in Denver · 3 bedrooms · 3 beds · 2 baths,227453479,Nadiya,,Virginia Village,39.69122,-104.93093,Entire home/apt,249,31,0,,,1,363,0,
50900979,Guesthouse in Denver · ★4.92 · Studio · 1 bed · 1 bath,105495522,Jason,,Five Points,39.75569,-104.98718,Entire home/apt,139,2,185,2023-12-08,6.35,2,325,69,2022-BFN-0000244
9135545,Home in Denver · ★4.48 · 1 bedroom · 2 beds · 1 shared bath,24483378,Bailey,,West Highland,39.76630585737764,-105.05273398315009,Shared room,21,1,271,2023-12-13,2.72,19,112,26,
643647236472324580,Home in Wheat Ridge · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,24483378,Bailey,,West Highland,39.76723409554101,-105.05266084520433,Shared room,21,1,59,2023-11-24,3.12,19,90,39,
2599115,Home in Denver · ★4.81 · 3 bedrooms · 3 beds · 2.5 baths,10128382,Kerry,,Stapleton,39.75778,-104.85861,Entire home/apt,166,2,212,2023-10-31,1.80,1,356,23,2017-BFN-0001227
12953524,Townhouse in Denver · ★4.99 · 2 bedrooms · 3 beds · 2 baths,62569079,Justin,,Jefferson Park,39.75053,-105.02392,Entire home/apt,493,3,212,2023-10-30,2.52,1,176,21,2017-BFN-0000192
805255575714897869,Rental unit in Denver · 1 bedroom · 2 beds · 1 bath,496279571,Sean,,City Park West,39.74405369999999,-104.9669187,Entire home/apt,81,29,0,,,1,179,0,
46156938,Condo in Denver · ★4.97 · 1 bedroom · 2 beds · 1.5 baths,186966466,Johnny & Carly,,Five Points,39.759567,-104.987122,Entire home/apt,163,29,35,2023-12-02,0.93,1,329,5,2020-BFN-0005319
853907291718612926,Home in Denver · 4 bedrooms · 5 beds · 3 baths,151783060,Bret,,Stapleton,39.7568747,-104.8890099,Entire home/apt,335,30,2,2023-07-02,0.26,1,52,2,
631136413629832572,Rental unit in Denver · ★5.0 · 1 bedroom · 1 bed · 1 bath,8672659,Ben,,City Park,39.74219512939453,-104.95453643798828,Entire home/apt,123,30,5,2023-12-03,0.33,48,300,3,
648649740452673388,Condo in Denver · ★4.80 · 2 bedrooms · 4 beds · 2 baths,107279139,Kyle And Kimberly,,Union Station,39.7509463,-104.9979905,Entire home/apt,157,29,5,2023-11-03,0.37,20,267,4,
846503247637729052,Home in Denver · ★4.98 · 2 bedrooms · 3 beds · 2.5 baths,11904444,Melissa,,Highland,39.76429271280378,-105.00581522872397,Entire home/apt,222,1,45,2023-12-17,5.19,1,322,45,2023-BFN-0008273
11420270,Townhouse in Denver · ★4.81 · 1 bedroom · 2 beds · 1 bath,37746616,Jessica,,Five Points,39.76058,-104.97427,Entire home/apt,110,29,118,2023-07-01,1.28,1,117,1,2017-BFN-0000357
578929286941903860,Rental unit in Denver · 2 bedrooms · 3 beds · 2 baths,184178676,Vntr,,Stapleton,39.75686900897662,-104.9019603182548,Entire home/apt,172,29,1,2023-09-16,0.29,1,181,1,
602394965885636132,Home in Denver · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,89203637,Victoria,,Gateway - Green Valley Ranch,39.79321,-104.76499,Entire home/apt,110,30,8,2023-11-19,0.44,1,251,4,
607146661801132118,Loft in Denver · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,20987474,Alexandre,,Five Points,39.7605,-104.9989,Entire home/apt,100,30,3,2023-12-04,0.19,1,160,2,
